CL_IP SV_IP CL_PR SV_PR UP_BY DW_BY TS_FP TS_LP CN_CL CN_SV CN_DQ HT_HN PROTO DT_FP CNAME
192.168.97.55 18.65.82.35 54550 443 1850 6174 2146.02734375 "1970-01-01 00:00:08.846166992" - - cdn.dazn.com - TLS "1970-01-01 00:00:02.146027344" cdn.dazn.com
192.168.97.55 108.139.210.114 54551 443 4064 7804 2173.894287109375 "1970-01-01 00:00:08.857218994" - - authentication-prod.ar.indazn.com - TLS "1970-01-01 00:00:02.173894287" ar.indazn.com
192.168.97.55 18.65.82.120 54552 443 1865 6249 2206.828369140625 "1970-01-01 00:00:08.847069336" - - images.discovery.indazn.com - TLS "1970-01-01 00:00:02.206828369" discovery.indazn.com
192.168.97.55 108.139.210.38 54553 443 1864 6215 2230.662353515625 "1970-01-01 00:00:08.847040283" event.discovery.indazn.com - event.discovery.indazn.com - TLS "1970-01-01 00:00:02.230662354" discovery.indazn.com
192.168.97.55 142.250.186.78 54554 443 1904 6953 2474.63134765625 "1970-01-01 00:00:08.853674316" www.google-analytics.com - www.google-analytics.com - TLS "1970-01-01 00:00:02.474631348" google.analytics.com
192.168.97.55 13.226.244.49 54555 443 4392 8581 2644.00634765625 "1970-01-01 00:00:08.857164307" subscriptions-service.ar.indazn.com - subscriptions-service.ar.indazn.com - TLS "1970-01-01 00:00:02.644006348" ar.indazn.com
192.168.97.55 18.156.47.60 54556 443 7037 10728 2644.21630859375 "1970-01-01 00:00:08.870174316" segmentation-service-api.discovery.indazn.com discovery.indazn.com segmentation-service-api.discovery.indazn.com - TLS "1970-01-01 00:00:02.644216309" discovery.indazn.com
192.168.97.55 18.193.90.171 54557 443 4198 6089 2652.785400390625 "1970-01-01 00:00:08.866828369" - partner-integration.ar.indazn.com partner-integration.ar.indazn.com - TLS "1970-01-01 00:00:02.652785400" ar.indazn.com
192.168.97.55 18.65.82.9 54558 443 4148 7446 2683.83740234375 "1970-01-01 00:00:08.857328369" - - onboarding.indazn.com - TLS "1970-01-01 00:00:02.683837402" onboarding.indazn.com
192.168.97.55 108.139.210.110 54559 443 9681 154661 2708.040283203125 "1970-01-01 00:00:08.857138184" - - rail-router.discovery.indazn.com - TLS "1970-01-01 00:00:02.708040283" discovery.indazn.com
192.168.97.55 151.101.242.49 54560 443 4378 8206 2716.150390625 "1970-01-01 00:00:08.847960205" cdn.contentful.com cdn.contentful.com cdn.contentful.com - TLS "1970-01-01 00:00:02.716150391" cdn.contentful.com
192.168.97.55 108.139.229.122 54561 443 4208 9197 2719.51220703125 "1970-01-01 00:00:08.857194336" ott-authz-bff-prod.ar.indazn.com - ott-authz-bff-prod.ar.indazn.com - TLS "1970-01-01 00:00:02.719512206" ar.indazn.com
192.168.97.55 172.64.155.119 54562 443 3231 6137 2724.329345703125 "1970-01-01 00:00:08.847973389" - - consent-api.onetrust.com - TLS "1970-01-01 00:00:02.724329346" api.onetrust.com
192.168.97.55 108.139.229.111 54563 443 5053 22929 2729.600341796875 "1970-01-01 00:00:08.857111328" tiered-pricing-offer-service.ar.indazn.com - tiered-pricing-offer-service.ar.indazn.com - TLS "1970-01-01 00:00:02.729600342" ar.indazn.com
192.168.97.55 13.35.198.109 54564 443 4182 6799 3123.484375 "1970-01-01 00:00:08.853836182" wa.appsflyer.com - wa.appsflyer.com - TLS "1970-01-01 00:00:03.123484375" wa.appsflyer.com
192.168.97.55 52.222.130.123 54565 443 4254 7882 3448.281005859375 "1970-01-01 00:00:08.853735352" follow-shortcuts.discovery.indazn.com - follow-shortcuts.discovery.indazn.com - TLS "1970-01-01 00:00:03.448281006" discovery.indazn.com
192.168.97.55 13.226.244.20 54566 443 4553 9316 3475.440185546875 "1970-01-01 00:00:15.373950195" favouritesv2.discovery.indazn.com - favouritesv2.discovery.indazn.com - TLS "1970-01-01 00:00:03.475440186" discovery.indazn.com
192.168.97.55 108.139.229.46 54567 443 2733 8876 3492.351318359375 "1970-01-01 00:00:08.857061035" - - rails.discovery.indazn.com - TLS "1970-01-01 00:00:03.492351318" discovery.indazn.com
192.168.97.55 3.120.28.173 54568 443 4564 5381 3501.689208984375 "1970-01-01 00:00:08.865380371" user-message.gateway.indazn.com - user-message.gateway.indazn.com - TLS "1970-01-01 00:00:03.501689209" gateway.indazn.com
192.168.97.55 3.76.18.50 54569 443 2471 6101 3513.59619140625 "1970-01-01 00:00:08.865354980" - - experiments-api.acc.indazn.com - TLS "1970-01-01 00:00:03.513596191" acc.indazn.com
192.168.97.55 3.70.37.52 54570 443 4186 6632 3539.775390625 "1970-01-01 00:00:08.865404297" youth-protect.discovery.indazn.com - youth-protect.discovery.indazn.com - TLS "1970-01-01 00:00:03.539775391" discovery.indazn.com
192.168.97.55 54.93.189.155 54571 443 2775 6639 3695.273193359375 "1970-01-01 00:00:20.993445312" - - pubby.indazn.com - TLS "1970-01-01 00:00:03.695273193" pubby.indazn.com
192.168.97.55 18.195.138.183 54572 443 4322 8551 3798.125 "1970-01-01 00:00:08.868538330" myaccount-bff.ar.indazn.com - myaccount-bff.ar.indazn.com - TLS "1970-01-01 00:00:03.798125000" ar.indazn.com
192.168.97.55 18.65.82.14 54573 443 3144 100065 5345.79736328125 "1970-01-01 00:00:08.857035400" - - image.discovery.indazn.com - TLS "1970-01-01 00:00:05.345797363" discovery.indazn.com
192.168.97.55 54.93.189.155 54574 443 4541 421 5766.62939453125 "1970-01-01 00:00:20.993497314" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:05.766629395" pubby.indazn.com
192.168.97.55 142.250.185.195 54575 443 1806 6723 9044.88232421875 "1970-01-01 00:01:09.592940186" - - update.googleapis.com - TLS "1970-01-01 00:00:09.044882324" update.googleapis.com
192.168.97.55 18.154.161.53 54576 443 1865 6258 10503.6591796875 "1970-01-01 00:01:11.255582275" static.adsafeprotected.com - static.adsafeprotected.com - TLS "1970-01-01 00:00:10.503659180" static.adsafeprotected.com
192.168.97.55 142.250.185.74 54577 443 1852 6767 10708.8193359375 "1970-01-01 00:01:11.255509032" optimizationguide-pa.googleapis.com - optimizationguide-pa.googleapis.com - TLS "1970-01-01 00:00:10.708819336" pa.googleapis.com
192.168.97.55 104.18.25.111 54578 443 1858 5593 10862.039306640625 "1970-01-01 00:01:11.195644287" - - expansioneggnog.com - TLS "1970-01-01 00:00:10.862039307" expansioneggnog.com
192.168.97.55 162.247.243.30 54579 443 3935 853 11231.4482421875 "1970-01-01 00:00:11.527236328" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:11.231448242" nr.data.net
192.168.97.55 13.226.244.104 54580 443 175836 2365401 20450.658203125 "1970-01-01 00:07:34.756913330" - - - - TLS "1970-01-01 00:00:20.450658203" NONE
192.168.97.55 151.101.241.91 54581 443 3066 5742 20566.247314453125 "1970-01-01 00:07:34.748022217" - - google-ohttp-relay-safebrowsing.fastly-edge.com - TLS "1970-01-01 00:00:20.566247314" fastly.edge.com
192.168.97.55 162.247.243.30 54582 443 33332 1362 20893.83935546875 "1970-01-01 00:00:31.771884277" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:20.893839355" nr.data.net
192.168.97.55 162.247.243.30 54583 443 119012 7405 20895.750244140625 "1970-01-01 00:01:42.444435303" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:20.895750244" nr.data.net
192.168.97.55 162.247.243.30 54584 443 32444 4638 20898.210205078125 "1970-01-01 00:00:21.367048340" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:20.898210205" nr.data.net
192.168.97.55 162.247.243.30 54585 443 18196 6670 20900.101318359375 "1970-01-01 00:00:31.598616211" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:20.900101318" nr.data.net
192.168.97.55 104.19.178.52 54586 443 2095 2399 20903.9453125 "1970-01-01 00:01:21.235466309" - - cdn.cookielaw.org - TLS "1970-01-01 00:00:20.903945312" cdn.cookielaw.org
192.168.97.55 3.72.218.66 54587 443 3377 67812 20904.371337890625 "1970-01-01 00:01:32.439321045" startup.core.indazn.com - startup.core.indazn.com - TLS "1970-01-01 00:00:20.904371338" core.indazn.com
192.168.97.55 13.226.244.78 54588 443 2054 442 20904.5283203125 "1970-01-01 00:01:21.235520263" resource-strings.acc.indazn.com - resource-strings.acc.indazn.com - TLS "1970-01-01 00:00:20.904528320" acc.indazn.com
192.168.97.55 18.65.65.76 54589 443 1944 442 20905.260986328125 "1970-01-01 00:01:21.235532227" - - static.dazndn.com - TLS "1970-01-01 00:00:20.905260986" static.dazndn.com
192.168.97.55 162.247.243.30 54590 443 218233 11006 20969.655029296875 "1970-01-01 00:01:42.977690186" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:20.969655029" nr.data.net
192.168.97.55 13.226.244.14 54591 443 8171 21739 21214.140380859375 "1970-01-01 00:07:34.763130370" user-profile.ar.indazn.com - user-profile.ar.indazn.com - TLS "1970-01-01 00:00:21.214140381" ar.indazn.com
192.168.97.55 13.226.244.104 54592 443 1939 442 21743.486328125 "1970-01-01 00:01:23.181564209" - - - - TLS "1970-01-01 00:00:21.743486328" NONE
192.168.97.55 108.139.210.114 54593 443 6122 17623 21746.154296875 "1970-01-01 00:07:34.756941406" authentication-prod.ar.indazn.com - authentication-prod.ar.indazn.com - TLS "1970-01-01 00:00:21.746154297" ar.indazn.com
192.168.97.55 54.93.189.155 54594 443 4548 421 21748.208984375 "1970-01-01 00:00:31.466288330" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:21.748208984" pubby.indazn.com
192.168.97.55 18.65.64.11 54595 443 5053 7849 21749.4853515625 "1970-01-01 00:07:34.763201172" - - pkg.fe.indazn.com - TLS "1970-01-01 00:00:21.749485352" fe.indazn.com
192.168.97.55 13.226.244.20 54596 443 1988 442 21749.90625 "1970-01-01 00:01:23.181584229" - - favouritesv2.discovery.indazn.com - TLS "1970-01-01 00:00:21.749906250" discovery.indazn.com
192.168.97.55 108.139.210.38 54597 443 6049 27003 21751.3173828125 "1970-01-01 00:07:34.762961182" event.discovery.indazn.com - event.discovery.indazn.com - TLS "1970-01-01 00:00:21.751317383" discovery.indazn.com
192.168.97.55 18.65.82.54 54598 443 4770 12629 21751.556396484375 "1970-01-01 00:07:34.756165039" content-item.discovery.indazn.com - content-item.discovery.indazn.com - TLS "1970-01-01 00:00:21.751556396" discovery.indazn.com
192.168.97.55 18.65.82.103 54599 443 1986 442 21752.669189453125 "1970-01-01 00:01:23.180150391" - - search.discovery.indazn.com - TLS "1970-01-01 00:00:21.752669189" discovery.indazn.com
192.168.97.55 18.65.82.120 54600 443 1986 442 21752.913330078125 "1970-01-01 00:01:23.181425293" images.discovery.indazn.com - image.discovery.indazn.com - TLS "1970-01-01 00:00:21.752913330" discovery.indazn.com
192.168.97.55 18.65.82.35 54601 443 2003 442 21753.2001953125 "1970-01-01 00:01:23.181349365" - - cdn.dazn.com - TLS "1970-01-01 00:00:21.753200195" cdn.dazn.com
192.168.97.55 18.65.82.9 54602 443 9178 16686 22221.186279296875 "1970-01-01 00:07:34.756887207" - - onboarding.indazn.com - TLS "1970-01-01 00:00:22.221186279" onboarding.indazn.com
192.168.97.55 13.226.244.49 54603 443 6709 15967 22262.584228515625 "1970-01-01 00:07:34.763155029" subscriptions-service.ar.indazn.com - subscriptions-service.ar.indazn.com - TLS "1970-01-01 00:00:22.262584229" ar.indazn.com
192.168.97.55 108.139.229.111 54604 443 19822 208229 22264.0244140625 "1970-01-01 00:07:34.756954346" tiered-pricing-offer-service.ar.indazn.com - tiered-pricing-offer-service.ar.indazn.com - TLS "1970-01-01 00:00:22.264024414" ar.indazn.com
192.168.97.55 18.156.47.60 54605 443 10106 10351 22264.92333984375 "1970-01-01 00:01:32.640588379" - - segmentation-service-api.discovery.indazn.com - TLS "1970-01-01 00:00:22.264923340" discovery.indazn.com
192.168.97.55 18.193.90.171 54606 443 4442 1065 22270.07421875 "1970-01-01 00:01:32.640134277" - - partner-integration.ar.indazn.com - TLS "1970-01-01 00:00:22.270074219" ar.indazn.com
192.168.97.55 151.101.242.49 54607 443 18525 14273 22272.701171875 "1970-01-01 00:07:34.747987305" - - cdn.contentful.com - TLS "1970-01-01 00:00:22.272701172" cdn.contentful.com
192.168.97.55 108.139.229.122 54608 443 10692 54835 22273.5009765625 "1970-01-01 00:07:34.756900391" ott-authz-bff-prod.ar.indazn.com - ott-authz-bff-prod.ar.indazn.com - TLS "1970-01-01 00:00:22.273500977" ar.indazn.com
192.168.97.55 172.64.155.119 54609 443 14893 4767 22293.45703125 "1970-01-01 00:07:34.751351318" consent-api.onetrust.com - consent-api.onetrust.com - TLS "1970-01-01 00:00:22.293457031" api.onetrust.com
192.168.97.55 13.35.198.109 54610 443 27401 8154 22655.2333984375 "1970-01-01 00:07:34.763107178" - - wa.appsflyer.com - TLS "1970-01-01 00:00:22.655233398" wa.appsflyer.com
192.168.97.55 52.222.130.123 54611 443 8765 22068 22987.454345703125 "1970-01-01 00:07:34.756965332" follow-shortcuts.discovery.indazn.com - follow-shortcuts.discovery.indazn.com - TLS "1970-01-01 00:00:22.987454346" discovery.indazn.com
192.168.97.55 13.226.244.20 54612 443 17154 54125 22989.0830078125 "1970-01-01 00:07:34.763049316" favouritesv2.discovery.indazn.com - favouritesv2.discovery.indazn.com - TLS "1970-01-01 00:00:22.989083008" discovery.indazn.com
192.168.97.55 108.139.229.46 54613 443 6034 11959 23013.683349609375 "1970-01-01 00:07:34.756927002" rails.discovery.indazn.com - rails.discovery.indazn.com - TLS "1970-01-01 00:00:23.013683350" discovery.indazn.com
192.168.97.55 3.120.28.173 54614 443 26557 14444 23025.939208984375 "1970-01-01 00:03:57.910062256" user-message.gateway.indazn.com - user-message.gateway.indazn.com - TLS "1970-01-01 00:00:23.025939209" gateway.indazn.com
192.168.97.55 3.70.37.52 54615 443 8899 11983 23027.0751953125 "1970-01-01 00:07:34.770191406" youth-protect.discovery.indazn.com - youth-protect.discovery.indazn.com - TLS "1970-01-01 00:00:23.027075195" discovery.indazn.com
192.168.97.55 3.76.18.50 54616 443 4747 5979 23028.08837890625 "1970-01-01 00:07:34.770215332" experiments-api.acc.indazn.com - experiments-api.acc.indazn.com - TLS "1970-01-01 00:00:23.028088379" acc.indazn.com
192.168.97.55 108.139.210.110 54617 443 6912 47441 23194.685302734375 "1970-01-01 00:07:34.756980225" - - rail-router.discovery.indazn.com - TLS "1970-01-01 00:00:23.194685303" discovery.indazn.com
192.168.97.55 18.195.138.183 54618 443 9253 38533 23330.314208984375 "1970-01-01 00:07:34.770282227" - - myaccount-bff.ar.indazn.com - TLS "1970-01-01 00:00:23.330314209" ar.indazn.com
192.168.97.55 54.93.189.155 54619 443 2670 1030 23519.958984375 "1970-01-01 00:00:31.466353027" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:23.519958984" pubby.indazn.com
192.168.97.55 54.93.189.155 54620 443 4477 390 23930.224365234375 "1970-01-01 00:00:31.462985352" - - pubby.indazn.com - TLS "1970-01-01 00:00:23.930224365" pubby.indazn.com
192.168.97.55 18.65.65.76 54621 443 1824 6175 31055.6103515625 "1970-01-01 00:01:31.667382324" static.dazndn.com - static.dazndn.com - TLS "1970-01-01 00:00:31.055610352" static.dazndn.com
192.168.97.55 162.247.243.30 54622 443 23214 840 31337.443359375 "1970-01-01 00:01:32.788943359" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:31.337443359" nr.data.net
192.168.97.55 54.93.189.155 54623 443 4593 452 31814.7353515625 "1970-01-01 00:01:32.259763184" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:31.814735352" pubby.indazn.com
192.168.97.55 18.154.161.38 54624 443 3965 10472 32751.710205078125 "1970-01-01 00:07:34.756860352" spolo-public-api-global.acc.indazn.com - spolo-public-api-global.acc.indazn.com - TLS "1970-01-01 00:00:32.751710205" acc.indazn.com
192.168.97.55 54.93.189.155 54625 443 4409 1061 33081.057373046875 "1970-01-01 00:01:32.270146240" - - pubby.indazn.com - TLS "1970-01-01 00:00:33.081057373" pubby.indazn.com
192.168.97.55 199.127.194.109 54626 443 19104 10543 33388.50439453125 "1970-01-01 00:07:34.839055176" 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - TLS "1970-01-01 00:00:33.388504395" cws.conviva.com
192.168.97.55 108.139.229.8 54627 443 7716 25122 33614.59033203125 "1970-01-01 00:07:34.756146973" - - api.playback.indazn.com - TLS "1970-01-01 00:00:33.614590332" playback.indazn.com
192.168.97.55 54.93.189.155 54628 443 4650 452 34703.50439453125 "1970-01-01 00:01:32.270210205" - - pubby.indazn.com - TLS "1970-01-01 00:00:34.703504395" pubby.indazn.com
192.168.97.55 3.123.59.136 54629 443 10167 7906 34788.023193359375 "1970-01-01 00:07:34.770166992" ufe-prod.telemetry.indazn.com - ufe-prod.telemetry.indazn.com - TLS "1970-01-01 00:00:34.788023193" telemetry.indazn.com
192.168.97.55 199.127.194.108 54630 443 82161 14223 34788.21337890625 "1970-01-01 00:07:34.839123047" - - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - TLS "1970-01-01 00:00:34.788213379" cws.conviva.com
192.168.97.55 91.81.129.239 54631 443 41983 25941365 34789.266357421875 "1970-01-01 00:02:15.771956299" - - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:34.789266357" livedazn.daznedge.net
192.168.97.55 142.250.185.194 54632 443 1814 6599 35023.621337890625 "1970-01-01 00:01:41.340874268" pagead2.googlesyndication.com - pagead2.googlesyndication.com - TLS "1970-01-01 00:00:35.023621338" pagead#.googlesyndication.com
192.168.97.55 91.81.129.239 54633 443 44951 27753703 35130.517333984375 "1970-01-01 00:01:31.568662354" - - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.130517333" livedazn.daznedge.net
192.168.97.55 91.81.129.239 54634 443 12874 5638777 35131.13330078125 "1970-01-01 00:01:27.130031006" - - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.131133301" livedazn.daznedge.net
192.168.97.55 91.81.129.239 54635 443 1834 4047 35131.70703125 "1970-01-01 00:00:40.751196289" dce-de-livedazn.daznedge.net - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.131707031" livedazn.daznedge.net
192.168.97.55 23.51.48.218 54636 443 24759 25323 35190.994384765625 "1970-01-01 00:07:34.763278320" time.akamai.com time.akamai.com time.akamai.com - TLS "1970-01-01 00:00:35.190994385" time.akamai.com
192.168.97.55 18.65.82.85 54637 443 101539 112048 38451.106201171875 "1970-01-01 00:07:34.763076172" - - sb.scorecardresearch.com - TLS "1970-01-01 00:00:38.451106201" sb.scorecardresearch.com
192.168.97.55 52.223.29.147 54638 443 9596 6528 38682.932373046875 "1970-01-01 00:01:07.977499023" italy.scorecardresearch.com italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:00:38.682932373" italy.scorecardresearch.com
192.168.97.55 142.250.181.227 54639 443 5441 3027 60516.3623046875 "1970-01-01 00:05:00.882117188" - - - - TLS "1970-01-01 00:01:00.516362305" NONE
192.168.97.55 142.250.185.195 54640 443 11116 9034 60607.578369140625 "1970-01-01 00:05:01.052014404" update.googleapis.com - update.googleapis.com - TLS "1970-01-01 00:01:00.607578369" update.googleapis.com
192.168.97.55 52.223.29.147 54641 443 11112 6887 67951.18627929688 "1970-01-01 00:01:42.676613037" - italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:01:07.951186279" italy.scorecardresearch.com
192.168.97.55 35.206.80.10 54642 443 2603 5001 74235.23120117188 "1970-01-01 00:01:20.154610352" - - e2c47.gcp.gvt2.com - TLS "1970-01-01 00:01:14.235231201" gcp.gvt#.com
192.168.97.55 34.89.0.178 54643 443 4757 6130 75485.05419921875 "1970-01-01 00:07:34.770498291" beacons.gcp.gvt2.com *.gcp.gvt2.com beacons.gcp.gvt2.com - TLS "1970-01-01 00:01:15.485054199" gcp.gvt#.com
192.168.97.55 34.89.0.178 54644 443 1855 4698 75736.904296875 "1970-01-01 00:01:56.877516356" beacons.gcp.gvt2.com *.gcp.gvt2.com beacons.gcp.gvt2.com - TLS "1970-01-01 00:01:15.736904297" gcp.gvt#.com
192.168.97.55 34.89.0.178 54645 443 10431 8638 81259.92431640625 "1970-01-01 00:07:34.770347412" beacons.gcp.gvt2.com *.gcp.gvt2.com beacons.gcp.gvt2.com - TLS "1970-01-01 00:01:21.259924316" gcp.gvt#.com
192.168.97.55 204.79.197.203 54646 443 2274 21187 82061.58740234375 "1970-01-01 00:02:23.070247314" api.msn.com *.msn.com api.msn.com - TLS "1970-01-01 00:01:22.061587402" api.msn.com
192.168.97.55 13.107.21.239 54647 443 5392 8282 83241.39135742188 "1970-01-01 00:03:35.997192383" - edge.microsoft.com edge.microsoft.com - TLS "1970-01-01 00:01:23.241391357" edge.microsoft.com
192.168.97.55 92.123.101.147 54648 80 351 602 83881.7783203125 "1970-01-01 00:03:14.435152344" - - msedge.b.tlu.dl.delivery.mp.microsoft.com msedge.b.tlu.dl.delivery.mp.microsoft.com HTTP "1970-01-01 00:01:23.881778320" mp.microsoft.com
192.168.97.55 92.123.101.147 54649 80 402 83238 84021.28930664062 "1970-01-01 00:03:14.539007324" - - msedge.b.tlu.dl.delivery.mp.microsoft.com msedge.b.tlu.dl.delivery.mp.microsoft.com HTTP "1970-01-01 00:01:24.021289307" mp.microsoft.com
192.168.97.55 20.42.65.90 54650 443 2228 4939 86113.6533203125 "1970-01-01 00:01:27.062873047" v10.events.data.microsoft.com *.events.data.microsoft.com v10.events.data.microsoft.com - TLS "1970-01-01 00:01:26.113653320" data.microsoft.com
192.168.97.55 91.81.129.239 54651 443 2201 571 89477.0703125 "1970-01-01 00:01:41.326193359" - - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:01:29.477070312" livedazn.daznedge.net
192.168.97.55 20.189.173.26 54652 443 1375 6752 89868.66821289062 "1970-01-01 00:03:20.067822266" mobile.events.data.microsoft.com *.events.data.microsoft.com - - TLS "1970-01-01 00:01:29.868668213" NONE
192.168.97.55 104.19.178.52 54653 443 2063 1887 91386.62231445312 "1970-01-01 00:02:33.815494385" - - cdn.cookielaw.org - TLS "1970-01-01 00:01:31.386622314" cdn.cookielaw.org
192.168.97.55 13.226.244.78 54654 443 2054 442 92168.3193359375 "1970-01-01 00:02:33.822322266" - - resource-strings.acc.indazn.com - TLS "1970-01-01 00:01:32.168319336" acc.indazn.com
192.168.97.55 3.124.24.226 54655 443 4290 141917 92169.18627929688 "1970-01-01 00:03:55.797859375" startup.core.indazn.com core.indazn.com startup.core.indazn.com - TLS "1970-01-01 00:01:32.169186279" core.indazn.com
192.168.97.55 18.65.65.76 54656 443 1976 442 92351.34033203125 "1970-01-01 00:02:33.822277344" - - static.dazndn.com - TLS "1970-01-01 00:01:32.351340332" static.dazndn.com
192.168.97.55 13.226.244.46 54657 443 1971 442 93051.43920898438 "1970-01-01 00:02:33.822185303" - - www.dazn.com - TLS "1970-01-01 00:01:33.051439209" www.dazn.com
192.168.97.55 52.57.33.64 54658 443 4591 5819 93120.408203125 "1970-01-01 00:01:42.145028320" - pubby.indazn.com pubby.indazn.com - TLS "1970-01-01 00:01:33.120408203" pubby.indazn.com
192.168.97.55 13.226.244.40 54659 443 2052 442 93141.22436523438 "1970-01-01 00:02:33.827559326" - - youth-protection.dazn-api.com - TLS "1970-01-01 00:01:33.141224365" dazn.api.com
192.168.97.55 18.65.82.103 54660 443 2050 442 93198.10034179688 "1970-01-01 00:02:33.822255371" - - search.discovery.indazn.com - TLS "1970-01-01 00:01:33.198100342" discovery.indazn.com
192.168.97.55 18.65.82.42 54661 443 1986 442 93230.89038085938 "1970-01-01 00:02:33.823156250" - - images.discovery.indazn.com - TLS "1970-01-01 00:01:33.230890381" discovery.indazn.com
192.168.97.55 18.65.82.71 54662 443 1971 6174 93304.49829101562 "1970-01-01 00:02:33.822300293" cdn.dazn.com - cdn.dazn.com - TLS "1970-01-01 00:01:33.304498291" cdn.dazn.com
192.168.97.55 18.196.109.79 54663 443 4485 6499 93689.79736328125 "1970-01-01 00:02:43.392245361" partner-integration.ar.indazn.com partner-integration.ar.indazn.com partner-integration.ar.indazn.com - TLS "1970-01-01 00:01:33.689797363" ar.indazn.com
192.168.97.55 18.196.114.141 54664 443 10085 15810 93690.52734375 "1970-01-01 00:02:43.336980225" segmentation-service-api.discovery.indazn.com discovery.indazn.com segmentation-service-api.discovery.indazn.com - TLS "1970-01-01 00:01:33.690527344" discovery.indazn.com
192.168.97.55 52.57.33.64 54665 443 2734 1030 94691.8173828125 "1970-01-01 00:01:42.144966309" - - pubby.indazn.com - TLS "1970-01-01 00:01:34.691817383" pubby.indazn.com
192.168.97.55 52.57.33.64 54666 443 4477 421 95152.9423828125 "1970-01-01 00:01:42.145003174" - - pubby.indazn.com - TLS "1970-01-01 00:01:35.152942383" pubby.indazn.com
